case,case_index,case_count,Vv,tip_deflection,case_dir,vsp3_path,deflection_csv_path,stab_path,passed,vspaero_passed,error,postprocess_passed,postprocess_error,sixdof_success,sixdof_message,sixdof_roll_response_reached,sixdof_target_delta_phi,sixdof_target_delta_phi_deg,sixdof_stop_at_target_delta_phi,sixdof_stopped_at_target_delta_phi,sixdof_phi0,sixdof_phi_final,sixdof_phi_delta_final,sixdof_t_start,sixdof_t_final,sixdof_t_reach,sixdof_dt_reach,sixdof_delta_r,sixdof_metric_Vinf,sixdof_metric_Bref,sixdof_roll_response_phi_rate,sixdof_roll_response_phi_rate_per_delta_r,sixdof_roll_response_metric,sixdof_roll_response_error,sixdof_roll_response_reference_phi_rate_to_t_final,sixdof_roll_response_reference_phi_rate_per_delta_r_to_t_final,sixdof_roll_response_metric_reference,sixdof_roll_response_fraction_of_target,sixdof_delta_e_initial,sixdof_thrust,turn_trim_mode,turn_trim_passed,turn_trim_beta,turn_trim_delta_r,turn_trim_Omega,Gamma_eff_rad,Gamma_eff_deg,CL_alpha,Cl_beta,Cn_beta,CS_beta,CS_p,CS_r,CY_beta,CY_p,CY_r,Cl_p,Cl_r,Cn_p,Cn_r,Cl_delta_r,Cn_delta_r,CS_delta_r,CY_delta_r,spiral_margin,control_column_delta_a,control_column_delta_e,control_column_delta_r,control_groups,Sref,Bref,Cref,Xcg,Ycg,Zcg,AoA_deg,Beta_deg,Mach,Rho,Vinf,quasi_matrix_det,quasi_beta_per_delta_r,quasi_p_per_delta_r,quasi_phat_per_delta_r,quasi_rhat_per_delta_r,turn_trim_fixed_phi,turn_trim_fixed_phi_deg,turn_trim_fixed_delta_a,turn_trim_fixed_V,turn_trim_message,turn_trim_max_abs_residual,turn_trim_cost,turn_trim_nfev,turn_trim_solution_V,turn_trim_solution_phi,turn_trim_solution_delta_a,turn_trim_solution_alpha,turn_trim_solution_beta,turn_trim_solution_theta,turn_trim_solution_Omega,turn_trim_solution_delta_e,turn_trim_solution_delta_r,turn_trim_solution_T,turn_trim_derived_u,turn_trim_derived_v,turn_trim_derived_w,turn_trim_derived_p,turn_trim_derived_q,turn_trim_derived_r,turn_trim_derived_p_hat,turn_trim_derived_q_hat,turn_trim_derived_r_hat,turn_trim_derived_qbar,turn_trim_derived_turn_radius,turn_trim_derived_z_dot,turn_trim_derived_h_dot,turn_trim_derived_sink_rate,turn_trim_coefficients_CL,turn_trim_coefficients_CD,turn_trim_coefficients_CS,turn_trim_coefficients_CMl,turn_trim_coefficients_CMm,turn_trim_coefficients_CMn,turn_trim_coefficients_CX,turn_trim_coefficients_CY,turn_trim_coefficients_CZ,turn_trim_coefficients_Cl,turn_trim_coefficients_Cm,turn_trim_coefficients_Cn,turn_trim_residuals_force_x,turn_trim_residuals_force_y,turn_trim_residuals_force_z,turn_trim_residuals_moment_l,turn_trim_residuals_moment_m,turn_trim_residuals_moment_n,turn_trim_height_residual
vv_0p00250_wtip_0p00000,34,121,0.0025,0.0,vv_0p00250_wtip_0p00000,vv_0p00250_wtip_0p00000\vv_0p00250_wtip_0p00000.vsp3,vv_0p00250_wtip_0p00000\vv_0p00250_wtip_0p00000_deflection.csv,vv_0p00250_wtip_0p00000\vv_0p00250_wtip_0p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.034290663275766964,0.034290663275766964,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0034290663275766964,-0.019647102824056933,-0.026523588812476857,0.39294205648113867,-0.014415168348592475,23.77290621929044,gliding,False,-0.1920612402663432,-2.0563744986227457,0.03094841578918406,0.0025378829248286754,0.14540998049100026,5.9949255,-0.0032286,0.0068826,-0.0179734,-0.0192383,0.0164386,-0.03953090009013624,-0.019238300000000194,0.01643860000000234,-0.771185,0.222318,-0.0875503,-0.0086633,0.0022016,-0.0047467,0.0283277,0.02832770000000287,-0.0015021555364199998,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0009705361551928779,0.7183859137039327,0.0012161131087234898,0.0016417526967767114,0.006224758294192396,0.08726646259971647,5.0,0.0,10.0,`ftol` termination condition is satisfied.,0.00794256467264264,3.9990392521821024e-05,19,10.0,0.08726646259971647,0.0,0.003015473756302726,-0.1920612402663432,-0.03898408042192171,0.03094841578918406,-0.017885613440256187,-2.0563744986227457,0.0,9.816084027686273,-1.9088263901097693,0.029600233494321258,0.0012061899562993304,0.0026952827777591733,0.03080722312051923,0.001628356441004096,8.422758680497416e-05,0.04158975121270096,61.25,323.1183162368792,0.2458004997376302,-0.2458004997376302,0.2458004997376302,0.887923669070688,0.021876621009676273,-0.054206907805020785,0.003981459595406862,-5.923825893319572e-06,0.00794256467264264,-0.02914387911410871,-0.04903433096070606,-0.8880155889363394,0.003981459595406862,-5.923825893319572e-06,0.00794256467264264,0.0001822871773647689,0.0010052052113316068,2.7013534399100828e-05,0.003981459595406862,-5.923825893319572e-06,0.00794256467264264,0.024580049973763028
vv_0p00250_wtip_0p20000,35,121,0.0025,0.2,vv_0p00250_wtip_0p20000,vv_0p00250_wtip_0p20000\vv_0p00250_wtip_0p20000.vsp3,vv_0p00250_wtip_0p20000\vv_0p00250_wtip_0p20000_deflection.csv,vv_0p00250_wtip_0p20000\vv_0p00250_wtip_0p20000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.044432904050684396,0.044432904050684396,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.00444329040506844,-0.025458178736139557,-0.034368541293788406,0.5091635747227912,-0.012296546538443542,23.76879742794632,gliding,False,0.6780797214116001,-0.5932159560607668,0.058882152614782295,0.019969912545943238,1.1441917061279003,5.995969,-0.0254094,0.002833,-0.0185998,-0.0623583,0.0290611,-0.04015970080823458,-0.062358300000001234,0.02906110000000105,-0.7721256,0.2228384,-0.0877032,-0.0086233,0.0021356,-0.0047611,0.0285098,0.02850979999999894,-0.00041218830818,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0009496328660964513,0.7368591854826037,-0.020886665213321436,-0.02819699803798394,-0.023263828140372134,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,0.004343524229978951,1.113424236457208e-05,25,10.0,0.08726646259971647,0.0,0.00377402493105416,0.6780797214116001,0.0404234541601741,0.058882152614782295,-0.03216335634700808,-0.5932159560607668,0.0,7.7877319598277,6.272987093660836,0.02939123411526021,-0.0023795718147156773,0.0051277253970623245,0.05861016948262005,-0.003212421949866164,0.00016024141865819764,0.07912372880153708,61.25,169.83074761926267,0.2608143944178036,-0.2608143944178036,0.2608143944178036,0.8903594114101264,0.022526291551446646,-0.027003413342550256,0.0016070556156869622,-7.841298228194711e-07,0.004343524229978951,0.00275644427792045,-0.03516039789374485,-0.890355349321097,0.0016070556156869622,-7.841298228194711e-07,0.004343524229978951,0.00014414610805836374,0.0008937891926121181,4.050266749765297e-06,0.0016070556156869622,-7.841298228194711e-07,0.004343524229978951,0.026081439441780357
vv_0p00250_wtip_0p40000,36,121,0.0025,0.4,vv_0p00250_wtip_0p40000,vv_0p00250_wtip_0p40000\vv_0p00250_wtip_0p40000.vsp3,vv_0p00250_wtip_0p40000\vv_0p00250_wtip_0p40000_deflection.csv,vv_0p00250_wtip_0p40000\vv_0p00250_wtip_0p40000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.048608037148949394,0.048608037148949394,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.00486080371489494,-0.027850353790499195,-0.037597977617173914,0.5570070758099839,-0.009625379922805604,23.769675313059448,gliding,True,0.5029776702199329,-0.09153254513769016,0.073572212948868,0.037065406982705856,2.1236913860437765,5.9971468,-0.0471707,0.0004244,-0.0233748,-0.1055672,0.0417749,-0.04493589980793399,-0.10556720000000076,0.041774900000000184,-0.7729205,0.2233335,-0.0877765,-0.0086435,0.0021709,-0.0047602,0.0285898,0.028589800000001147,0.00031293720805000003,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0009613955750690382,0.7281572490101129,-0.035853586678209974,-0.048402342015583466,-0.0234374836107187,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,7.804296717263149e-09,4.949730016633905e-17,5,10.0,0.08726646259971647,0.0,0.003989770271798842,0.5029776702199329,0.023872640823703904,0.073572212948868,-0.02020375862969541,-0.09153254513769016,0.0,8.76144128907965,4.820365607862066,0.034956323474839145,-0.001756196193001111,0.006410413774333544,0.07327136472297416,-0.0023708648605514997,0.00020032543044792324,0.09891634237601511,61.25,135.92088098464438,0.2456773427780326,-0.2456773427780326,0.2456773427780326,0.89166680234214,0.02185279562996597,-0.009969643972114424,1.3862033698642737e-09,3.778578822445991e-11,1.63413068341757e-10,-0.010782967686242668,-0.019268761004761437,-0.8917169210764432,1.3862033698642737e-09,3.778578822445991e-11,1.63413068341757e-10,6.010937205677622e-09,7.804296717263149e-09,-8.059535764897972e-11,1.3862033698642737e-09,3.778578822445991e-11,1.63413068341757e-10,0.024567734277803267
vv_0p00250_wtip_0p60000,37,121,0.0025,0.6000000000000001,vv_0p00250_wtip_0p60000,vv_0p00250_wtip_0p60000\vv_0p00250_wtip_0p60000.vsp3,vv_0p00250_wtip_0p60000\vv_0p00250_wtip_0p60000_deflection.csv,vv_0p00250_wtip_0p60000\vv_0p00250_wtip_0p60000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.05124933465142628,0.05124933465142628,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.005124933465142628,-0.0293637057838029,-0.03964100280813392,0.587274115676058,-0.007002565394440144,23.76456225727136,gliding,True,0.293416132798702,-0.3256245665655583,0.06789782213168295,0.05362374642942551,3.0724143520857994,5.996118,-0.0682317,-0.0026878,-0.0298872,-0.148791,0.0545068,-0.05144540003833374,-0.14879100000000312,0.054506800000000175,-0.7736791,0.2236664,-0.0878252,-0.0086457,0.002073,-0.0047605,0.0286568,0.028656800000001093,0.0011910813586099999,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0009641826937258755,0.725681407390682,-0.053762145368696654,-0.07257889624774048,-0.03894773217294342,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,3.15990116411045e-14,7.037901171543567e-28,5,10.0,0.08726646259971647,0.0,0.0032196170307145443,0.293416132798702,0.003918644167994345,0.06789782213168295,-0.014333002282267662,-0.3256245665655583,0.0,9.57256473857571,2.892240385458553,0.030820098953044876,-0.0002660667237712872,0.005917639683581284,0.06763893109223017,-0.0003591900770912377,0.00018492624011191513,0.09131255697451073,61.25,147.28012896504572,0.2452646280525482,-0.2452646280525482,0.2452646280525482,0.8912578486363012,0.0218160940107719,-0.013042514487279312,7.497583283389009e-15,1.2018381082001817e-16,8.667112166849122e-16,-0.014241904073802391,-0.01879483495320506,-0.8913083216515372,7.497583283389009e-15,1.2018381082001817e-16,8.667112166849122e-16,3.15990116411045e-14,1.8393550728882775e-14,-3.7122232725425646e-15,7.497583283389009e-15,1.2018381082001817e-16,8.667112166849122e-16,0.024526462805254817
vv_0p00250_wtip_0p80000,38,121,0.0025,0.8,vv_0p00250_wtip_0p80000,vv_0p00250_wtip_0p80000\vv_0p00250_wtip_0p80000.vsp3,vv_0p00250_wtip_0p80000\vv_0p00250_wtip_0p80000_deflection.csv,vv_0p00250_wtip_0p80000\vv_0p00250_wtip_0p80000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.05099378704862105,0.05099378704862105,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.005099378704862105,-0.02921728779274865,-0.039443338520210675,0.584345755854973,-0.004225521986658122,23.75524143825461,gliding,True,0.21329530625865717,-0.376049475333928,0.06811464763723786,0.07178807898163758,4.113153944999646,5.9906051,-0.0912603,-0.0045451,-0.0391857,-0.192018,0.0672601,-0.060737099984431976,-0.19201799999999672,0.06726010000000072,-0.7743267,0.2239304,-0.0877873,-0.0086621,0.0022296,-0.0047584,0.0288043,0.028804300000001247,0.00180829190567,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0009520025747227393,0.7346081785485727,-0.06671512425620922,-0.09006541774588245,-0.022011727530046273,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,4.477542646856484e-09,1.8498407647727925e-17,4,10.0,0.08726646259971647,0.0,0.0034170544977966256,0.21329530625865717,-0.0028043283042130354,0.06811464763723786,-0.012807175611230358,-0.376049475333928,0.0,9.773329606941756,2.116816735710785,0.03339612987259826,0.0001910155839344259,0.005936559363427023,0.06785518402241845,0.000257871038311475,0.00018551748010709447,0.09160449843026491,61.25,146.81130046003588,0.24516851503036582,-0.24516851503036582,0.24516851503036582,0.8912715147419388,0.021807539865935414,-0.013052571099954733,1.6321866818172492e-12,6.729642884617526e-16,1.8037979963858586e-13,-0.015504736126979375,-0.01737303896877016,-0.8913296988613899,1.6321866818172492e-12,6.729642884617526e-16,1.8037979963858586e-13,4.1137923451200724e-09,4.477542646856484e-09,-1.5854647803746477e-10,1.6321866818172492e-12,6.729642884617526e-16,1.8037979963858586e-13,0.024516851503036584
vv_0p00250_wtip_1p00000,39,121,0.0025,1.0,vv_0p00250_wtip_1p00000,vv_0p00250_wtip_1p00000\vv_0p00250_wtip_1p00000.vsp3,vv_0p00250_wtip_1p00000\vv_0p00250_wtip_1p00000_deflection.csv,vv_0p00250_wtip_1p00000\vv_0p00250_wtip_1p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.050752807170449575,0.050752807170449575,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.005075280717044958,-0.029079216493080626,-0.039256942265658845,0.5815843298616125,-0.0019192214664350735,23.740497368947853,gliding,True,0.16821024057482795,-0.425039091522145,0.06773278233400896,0.08896799858550415,5.097490830675266,5.9826652,-0.1129503,-0.0070553,-0.0510989,-0.2352379,0.0799736,-0.07263439997432072,-0.23523790000000017,0.07997360000000003,-0.774933,0.2241167,-0.0877255,-0.0086768,0.0022181,-0.0047534,0.0288722,0.028872199999999796,0.00256125771655,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0009587494196175089,0.7277289677626907,-0.08169642213044025,-0.11029016987609434,-0.024488969296376263,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.6015699742475463e-09,1.5128247128617638e-18,4,10.0,0.08726646259971647,0.0,0.003584061883240529,0.16821024057482795,-0.00651015721966514,0.06773278233400896,-0.01212474408205694,-0.425039091522145,0.0,9.858796518282407,1.6741811941718403,0.03533468811317045,0.00044094794718423357,0.005903175855843381,0.06747360878468779,0.0005952797286987153,0.00018447424549510564,0.09108937185932851,61.25,147.6389962941025,0.24529275839479,-0.24529275839479,0.24529275839479,0.8912371566088051,0.021818594490963173,-0.013728670731508701,-5.874175603402809e-12,6.38130227912509e-14,-5.119186324842318e-13,-0.01601785258306637,-0.017187732110056662,-0.8913002900534157,-5.874175603402809e-12,6.38130227912509e-14,-5.119186324842318e-13,1.6015699742475463e-09,6.737293716116478e-10,-8.171294308864129e-11,-5.874175603402809e-12,6.38130227912509e-14,-5.119186324842318e-13,0.024529275839479003
vv_0p00250_wtip_1p20000,40,121,0.0025,1.2000000000000002,vv_0p00250_wtip_1p20000,vv_0p00250_wtip_1p20000\vv_0p00250_wtip_1p20000.vsp3,vv_0p00250_wtip_1p20000\vv_0p00250_wtip_1p20000_deflection.csv,vv_0p00250_wtip_1p20000\vv_0p00250_wtip_1p20000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.04864209996876656,0.04864209996876656,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.004864209996876656,-0.027869870348637575,-0.03762432497066073,0.5573974069727515,-0.0001965878025015391,23.72846047001693,gliding,True,0.13813645889247655,-0.4581476237516666,0.06763021707276985,0.10712311429000207,6.137702337114677,5.9704259,-0.1357211,-0.009581,-0.0654483,-0.2783893,0.0925371,-0.08697359989741428,-0.27838930000000034,0.09253710000000072,-0.7750188,0.2241939,-0.0877056,-0.0086714,0.002195,-0.0047486,0.0289901,0.02899010000000015,0.00332489370244,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.000954672900141655,0.7306834937176926,-0.09756408268998853,-0.13171151163148453,-0.02276926433596476,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,7.841424440985498e-10,3.2013892727164914e-19,4,10.0,0.08726646259971647,0.0,0.003892399558124143,0.13813645889247655,-0.008790734367993361,0.06763021707276985,-0.011311040348799217,-0.4581476237516666,0.0,9.904668177721963,1.3769756519644705,0.03855312074173845,0.0005945116164539886,0.00589413405329918,0.06737026050869635,0.0008025906822128845,0.00018419168916559937,0.09094985168674007,61.25,147.8628996449921,0.24547981473305203,-0.24547981473305203,0.24547981473305203,0.8912241169854046,0.021835233897290054,-0.014127066317305105,-5.349243400662451e-12,1.789868708974851e-14,-4.791497060230299e-13,-0.01621283513492119,-0.016999154961353607,-0.8912939755467805,-5.349243400662451e-12,1.789868708974851e-14,-4.791497060230299e-13,7.841424440985498e-10,1.5562277030148586e-10,-3.392920512447341e-11,-5.349243400662451e-12,1.789868708974851e-14,-4.791497060230299e-13,0.024547981473305204
vv_0p00250_wtip_1p40000,41,121,0.0025,1.4000000000000001,vv_0p00250_wtip_1p40000,vv_0p00250_wtip_1p40000\vv_0p00250_wtip_1p40000.vsp3,vv_0p00250_wtip_1p40000\vv_0p00250_wtip_1p40000_deflection.csv,vv_0p00250_wtip_1p40000\vv_0p00250_wtip_1p40000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.046241369316727156,0.046241369316727156,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.004624136931672716,-0.026494353007542094,-0.03576737656018183,0.5298870601508419,0.002620007659561076,23.708259810958396,gliding,True,0.11751757179444482,-0.4876620399349815,0.06730995201612158,0.12395509819447172,7.10210397567292,5.9584957,-0.1567328,-0.0123996,-0.0824009,-0.3214921,0.1052547,-0.10391030002830749,-0.32149209999999995,0.10525469999999923,-0.7754361,0.224201,-0.0876159,-0.0086697,0.0023149,-0.0047544,0.0291352,0.029135200000000066,0.00413882907576,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0009757832707227874,0.7122841914288903,-0.11220505946804973,-0.15147683028186715,-0.03629424844557771,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,4.3701892616174144e-10,9.696946332105172e-20,4,10.0,0.08726646259971647,0.0,0.004037323213384249,0.11751757179444482,-0.0104235272515169,0.06730995201612158,-0.007549349593496078,-0.4876620399349815,0.0,9.930946596775653,1.172472647998164,0.04009465907364174,0.0007015944142810875,0.00586613017055896,0.06705017466429522,0.000947152459279468,0.0001833165678299675,0.09051773579679855,61.25,148.5664407783989,0.24563570815548597,-0.24563570815548597,0.24563570815548597,0.8911951416024312,0.02184910085130129,-0.014665559668667727,-4.098591691731324e-12,-5.3962232902590723e-14,-3.9621691344526866e-13,-0.01638070957195087,-0.017126155000893543,-0.8912685394610245,-4.098591691731324e-12,-5.3962232902590723e-14,-3.9621691344526866e-13,4.3701892616174144e-10,5.288536713618867e-11,-1.1813738095614206e-11,-4.098591691731324e-12,-5.3962232902590723e-14,-3.9621691344526866e-13,0.024563570815548597
vv_0p00250_wtip_1p60000,42,121,0.0025,1.6,vv_0p00250_wtip_1p60000,vv_0p00250_wtip_1p60000\vv_0p00250_wtip_1p60000.vsp3,vv_0p00250_wtip_1p60000\vv_0p00250_wtip_1p60000_deflection.csv,vv_0p00250_wtip_1p60000\vv_0p00250_wtip_1p60000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.043292495566666825,0.043292495566666825,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.004329249556666683,-0.024804772805588366,-0.03348644328754429,0.4960954561117673,0.0053967851928759004,23.686504761052497,gliding,True,0.10292127023638507,-0.5014127545293549,0.06730283237995693,0.14110023392775733,8.084447892369122,5.9443165,-0.1779871,-0.0146666,-0.1021203,-0.3645393,0.1178924,-0.12361070033644513,-0.3645392999999995,0.11789240000000056,-0.7754835,0.2241189,-0.0875189,-0.0086764,0.0022931,-0.0047466,0.0292196,0.029219599999999603,0.0048313495331800006,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0009995013085544006,0.6930128345249545,-0.12350140694755661,-0.16672689937920143,-0.036764926094383074,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,2.6768719566495095e-10,3.6062357805302843e-20,4,10.0,0.08726646259971647,0.0,0.004297189029835356,0.10292127023638507,-0.011464188082480184,0.06730283237995693,-0.005879299723812875,-0.5014127545293549,0.0,9.946990956694453,1.0273966258587024,0.04274436352273691,0.0007715554280142118,0.005865442883422693,0.06704231893638068,0.0010415998278191859,0.00018329509010695915,0.09050713056411393,61.25,148.5821568926725,0.24614821930731678,-0.24614821930731678,0.24614821930731678,0.8911902805970349,0.021894688483199014,-0.014864428938937229,-3.1689232401349576e-12,-9.064282527684875e-14,-3.252328961700357e-13,-0.016421873209540916,-0.017035223445969024,-0.8912690772738132,-3.1689232401349576e-12,-9.064282527684875e-14,-3.252328961700357e-13,2.6768719566495095e-10,2.1361876037284954e-11,-1.339803249448487e-12,-3.1689232401349576e-12,-9.064282527684875e-14,-3.252328961700357e-13,0.024614821930731674
vv_0p00250_wtip_1p80000,43,121,0.0025,1.8,vv_0p00250_wtip_1p80000,vv_0p00250_wtip_1p80000\vv_0p00250_wtip_1p80000.vsp3,vv_0p00250_wtip_1p80000\vv_0p00250_wtip_1p80000_deflection.csv,vv_0p00250_wtip_1p80000\vv_0p00250_wtip_1p80000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.03987175048007829,0.03987175048007829,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.0039871750480078285,-0.022844830243071997,-0.030840520828147196,0.45689660486143996,0.007042932582067908,23.658714183180276,gliding,True,0.09112424037086424,-0.514194957237388,0.06728994153184602,0.15980625752881678,9.156224096181939,5.9186497,-0.2007129,-0.0172392,-0.1244667,-0.4074607,0.1303458,-0.14593039986573503,-0.40746069999999923,0.1303458000000004,-0.7757743,0.2239173,-0.0873131,-0.0086286,0.0021669,-0.0047447,0.029292,0.02929199999999965,0.0055920264471,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0010102939726816865,0.6825710677516756,-0.13718939231975388,-0.18520567963166776,-0.03949622475684553,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.6984011174016672e-10,1.4475612451732112e-20,4,10.0,0.08726646259971647,0.0,0.004767792339395359,0.09112424037086424,-0.01200064969396376,0.06728994153184602,-0.006902926736456316,-0.514194957237388,0.0,9.95839739795451,0.9099818243258919,0.04747993059595591,0.0008075036337395388,0.005864282534250288,0.06702905608465064,0.0010901299055483774,0.0001832588291953215,0.09048922571427837,61.25,148.6106210282163,0.2461046503796466,-0.2461046503796466,0.2461046503796466,0.8911864909212684,0.021890813160077925,-0.015048249760026479,-1.9549494401777112e-12,-7.53061350257378e-14,-2.0717845841677907e-13,-0.01618141784183534,-0.016977839662225547,-0.8912737703978758,-1.9549494401777112e-12,-7.53061350257378e-14,-2.0717845841677907e-13,1.6984011174016672e-10,9.855962455848614e-12,2.13329097395446e-12,-1.9549494401777112e-12,-7.53061350257378e-14,-2.0717845841677907e-13,0.02461046503796466
