case,case_index,case_count,Vv,tip_deflection,case_dir,vsp3_path,stab_path,passed,vspaero_passed,vtail_input_vsp3_path,vtail_output_vsp3_path,vtail_vtail_name,vtail_wing_reference_source,vtail_vv_target,vtail_vv_actual,vtail_xcg,vtail_lv_original,vtail_lv_actual,vtail_wing_area,vtail_wing_span,vtail_wing_section_area,vtail_wing_section_span,vtail_vtail_area_scale_mode,vtail_area_ratio,vtail_span_scale,vtail_chord_scale,vtail_scale,vtail_area_before,vtail_area_target,vtail_area_after,vtail_span_before,vtail_span_after,vtail_aspect_ratio_before,vtail_aspect_ratio_after,vtail_x_ac_original,vtail_x_ac_target,vtail_x_ac_before_shift,vtail_x_ac_after,vtail_x_shift,vtail_x_location_original,vtail_x_location_before_shift,vtail_x_location_after,deflection_csv_path,wing_dihedral_update_count,vspaero_wall_elapsed_s,vspaero_read_vsp3_elapsed_s,vspaero_compute_geometry_elapsed_s,vspaero_compute_geometry_analysis_duration_s,vspaero_vspaero_sweep_elapsed_s,vspaero_vspaero_sweep_analysis_duration_s,vspaero_result_extraction_elapsed_s,vspaero_total_elapsed_s,elapsed_s
vv_0p00100_wtip_0p00000,1,121,0.001,0.0,vv_0p00100_wtip_0p00000,vv_0p00100_wtip_0p00000\vv_0p00100_wtip_0p00000.vsp3,vv_0p00100_wtip_0p00000\vv_0p00100_wtip_0p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_0p00000\vv_0p00100_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_0p00000\vv_0p00100_wtip_0p00000_deflection.csv,4,225.91391310002655,0.15365880000172183,0.29787260002922267,0.298,225.45874879998155,225.459,0.0008799000061117113,225.91307170002256,226.3242195000057
vv_0p00100_wtip_0p20000,2,121,0.001,0.2,vv_0p00100_wtip_0p20000,vv_0p00100_wtip_0p20000\vv_0p00100_wtip_0p20000.vsp3,vv_0p00100_wtip_0p20000\vv_0p00100_wtip_0p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_0p20000\vv_0p00100_wtip_0p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_0p20000\vv_0p00100_wtip_0p20000_deflection.csv,4,224.2493791000452,0.1728131000418216,0.27887809998355806,0.278,223.79379680001875,223.794,0.0008873000042513013,224.24840939999558,224.7290781000047
vv_0p00100_wtip_0p40000,3,121,0.001,0.4,vv_0p00100_wtip_0p40000,vv_0p00100_wtip_0p40000\vv_0p00100_wtip_0p40000.vsp3,vv_0p00100_wtip_0p40000\vv_0p00100_wtip_0p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_0p40000\vv_0p00100_wtip_0p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_0p40000\vv_0p00100_wtip_0p40000_deflection.csv,4,206.78387340001063,0.1551146000274457,0.27411850000498816,0.274,206.35066659998847,206.35,0.0008768999832682312,206.78294110001298,207.27809849998448
vv_0p00100_wtip_0p60000,4,121,0.001,0.6000000000000001,vv_0p00100_wtip_0p60000,vv_0p00100_wtip_0p60000\vv_0p00100_wtip_0p60000.vsp3,vv_0p00100_wtip_0p60000\vv_0p00100_wtip_0p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_0p60000\vv_0p00100_wtip_0p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_0p60000\vv_0p00100_wtip_0p60000_deflection.csv,4,212.8989453999675,0.17319709999719635,0.5891331000020728,0.589,212.13268689997494,212.133,0.0009014999959617853,212.8981286000344,213.3826057999977
vv_0p00100_wtip_0p80000,5,121,0.001,0.8,vv_0p00100_wtip_0p80000,vv_0p00100_wtip_0p80000\vv_0p00100_wtip_0p80000.vsp3,vv_0p00100_wtip_0p80000\vv_0p00100_wtip_0p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_0p80000\vv_0p00100_wtip_0p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_0p80000\vv_0p00100_wtip_0p80000_deflection.csv,4,214.85638499999186,0.16386149998288602,0.2874160000355914,0.287,214.40145699999994,214.401,0.0008329999982379377,214.85553100000834,215.33825939998496
vv_0p00100_wtip_1p00000,6,121,0.001,1.0,vv_0p00100_wtip_1p00000,vv_0p00100_wtip_1p00000\vv_0p00100_wtip_1p00000.vsp3,vv_0p00100_wtip_1p00000\vv_0p00100_wtip_1p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_1p00000\vv_0p00100_wtip_1p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_1p00000\vv_0p00100_wtip_1p00000_deflection.csv,4,195.29189799999585,0.15985439997166395,0.3029907000018284,0.303,194.82532699999865,194.825,0.0007812000112608075,195.29104609997012,195.78705500002252
vv_0p00100_wtip_1p20000,7,121,0.001,1.2000000000000002,vv_0p00100_wtip_1p20000,vv_0p00100_wtip_1p20000\vv_0p00100_wtip_1p20000.vsp3,vv_0p00100_wtip_1p20000\vv_0p00100_wtip_1p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_1p20000\vv_0p00100_wtip_1p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_1p20000\vv_0p00100_wtip_1p20000_deflection.csv,4,190.15001360001042,0.1548107999842614,0.28680129995336756,0.286,189.7046802000259,189.705,0.0008303000358864665,190.14920810004696,190.64765160001116
vv_0p00100_wtip_1p40000,8,121,0.001,1.4000000000000001,vv_0p00100_wtip_1p40000,vv_0p00100_wtip_1p40000\vv_0p00100_wtip_1p40000.vsp3,vv_0p00100_wtip_1p40000\vv_0p00100_wtip_1p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_1p40000\vv_0p00100_wtip_1p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_1p40000\vv_0p00100_wtip_1p40000_deflection.csv,4,191.0018788999878,0.15877899999031797,0.5880506999674253,0.588,190.25144520000322,190.251,0.0008600000292062759,191.00110990001122,191.50140500004636
vv_0p00100_wtip_1p60000,9,121,0.001,1.6,vv_0p00100_wtip_1p60000,vv_0p00100_wtip_1p60000\vv_0p00100_wtip_1p60000.vsp3,vv_0p00100_wtip_1p60000\vv_0p00100_wtip_1p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_1p60000\vv_0p00100_wtip_1p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_1p60000\vv_0p00100_wtip_1p60000_deflection.csv,4,186.99382169998717,0.16962709999643266,0.27340110001387075,0.273,186.54736849997425,186.547,0.0007781999884173274,186.99311770003987,187.4818329999689
vv_0p00100_wtip_1p80000,10,121,0.001,1.8,vv_0p00100_wtip_1p80000,vv_0p00100_wtip_1p80000\vv_0p00100_wtip_1p80000.vsp3,vv_0p00100_wtip_1p80000\vv_0p00100_wtip_1p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_1p80000\vv_0p00100_wtip_1p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_1p80000\vv_0p00100_wtip_1p80000_deflection.csv,4,187.23915620002663,0.1537551999790594,0.3015785000170581,0.301,186.78032279998297,186.78,0.0007792999967932701,187.23842719994718,187.7451921000029
vv_0p00100_wtip_2p00000,11,121,0.001,2.0,vv_0p00100_wtip_2p00000,vv_0p00100_wtip_2p00000\vv_0p00100_wtip_2p00000.vsp3,vv_0p00100_wtip_2p00000\vv_0p00100_wtip_2p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00100_wtip_2p00000\vv_0p00100_wtip_2p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.001,0.0010000000000000002,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.2691029900332227,0.5187513759338116,0.5187513759338116,0.5187513759338116,0.4,0.10764119601328907,0.1076411960132891,0.8,0.4150011007470493,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.806719059585107,5.914999999999999,0.10828094041489233,5.6899999999999995,5.6899999999999995,5.798280940414892,vv_0p00100_wtip_2p00000\vv_0p00100_wtip_2p00000_deflection.csv,4,198.4732679000008,0.16948099998990074,0.2780012000002898,0.278,198.02197430003434,198.022,0.000790800026152283,198.47252630000003,198.97549529996468
vv_0p00150_wtip_0p00000,12,121,0.0015,0.0,vv_0p00150_wtip_0p00000,vv_0p00150_wtip_0p00000\vv_0p00150_wtip_0p00000.vsp3,vv_0p00150_wtip_0p00000\vv_0p00150_wtip_0p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_0p00000\vv_0p00150_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_0p00000\vv_0p00150_wtip_0p00000_deflection.csv,4,211.0795317000011,0.16763520002132282,0.3143436000100337,0.314,210.59419340000022,210.594,0.0007733000093139708,211.07878480001818,211.54940210003406
vv_0p00150_wtip_0p20000,13,121,0.0015,0.2,vv_0p00150_wtip_0p20000,vv_0p00150_wtip_0p20000\vv_0p00150_wtip_0p20000.vsp3,vv_0p00150_wtip_0p20000\vv_0p00150_wtip_0p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_0p20000\vv_0p00150_wtip_0p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_0p20000\vv_0p00150_wtip_0p20000_deflection.csv,4,205.3100759999943,0.16415369999594986,0.2733301999978721,0.273,204.86868330003927,204.868,0.0008750000270083547,205.3092754999525,205.81621000001905
vv_0p00150_wtip_0p40000,14,121,0.0015,0.4,vv_0p00150_wtip_0p40000,vv_0p00150_wtip_0p40000\vv_0p00150_wtip_0p40000.vsp3,vv_0p00150_wtip_0p40000\vv_0p00150_wtip_0p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_0p40000\vv_0p00150_wtip_0p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_0p40000\vv_0p00150_wtip_0p40000_deflection.csv,4,205.98064790002536,0.15266190003603697,0.2745726000284776,0.274,205.5499691000441,205.55,0.0008976000244729221,205.97988410003018,206.45432700001402
vv_0p00150_wtip_0p60000,15,121,0.0015,0.6000000000000001,vv_0p00150_wtip_0p60000,vv_0p00150_wtip_0p60000\vv_0p00150_wtip_0p60000.vsp3,vv_0p00150_wtip_0p60000\vv_0p00150_wtip_0p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_0p60000\vv_0p00150_wtip_0p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_0p60000\vv_0p00150_wtip_0p60000_deflection.csv,4,215.23018579999916,0.1583350999862887,0.2689978000125848,0.268,214.7994184999843,214.8,0.0007752000237815082,215.2294760000077,215.7088619999704
vv_0p00150_wtip_0p80000,16,121,0.0015,0.8,vv_0p00150_wtip_0p80000,vv_0p00150_wtip_0p80000\vv_0p00150_wtip_0p80000.vsp3,vv_0p00150_wtip_0p80000\vv_0p00150_wtip_0p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_0p80000\vv_0p00150_wtip_0p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_0p80000\vv_0p00150_wtip_0p80000_deflection.csv,4,208.9661164000281,0.14966329996241257,0.2762154000229202,0.276,208.53665650001494,208.537,0.0008151999791152775,208.9653188000084,209.4424188999692
vv_0p00150_wtip_1p00000,17,121,0.0015,1.0,vv_0p00150_wtip_1p00000,vv_0p00150_wtip_1p00000\vv_0p00150_wtip_1p00000.vsp3,vv_0p00150_wtip_1p00000\vv_0p00150_wtip_1p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_1p00000\vv_0p00150_wtip_1p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_1p00000\vv_0p00150_wtip_1p00000_deflection.csv,4,194.69325989997014,0.15461700002197176,0.2701775999739766,0.27,194.2649218000006,194.265,0.0007841999758966267,194.69237140001496,195.19766060000984
vv_0p00150_wtip_1p20000,18,121,0.0015,1.2000000000000002,vv_0p00150_wtip_1p20000,vv_0p00150_wtip_1p20000\vv_0p00150_wtip_1p20000.vsp3,vv_0p00150_wtip_1p20000\vv_0p00150_wtip_1p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_1p20000\vv_0p00150_wtip_1p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_1p20000\vv_0p00150_wtip_1p20000_deflection.csv,4,193.44084440002916,0.159130800049752,0.2757463000016287,0.275,193.00256779999472,193.003,0.0007695000385865569,193.44008770002984,193.89435910002794
vv_0p00150_wtip_1p40000,19,121,0.0015,1.4000000000000001,vv_0p00150_wtip_1p40000,vv_0p00150_wtip_1p40000\vv_0p00150_wtip_1p40000.vsp3,vv_0p00150_wtip_1p40000\vv_0p00150_wtip_1p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_1p40000\vv_0p00150_wtip_1p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_1p40000\vv_0p00150_wtip_1p40000_deflection.csv,4,188.14679450000403,0.1526581000071019,0.31112320005195215,0.311,187.6795664000092,187.679,0.0008583999588154256,188.1460553999641,188.63822210003855
vv_0p00150_wtip_1p60000,20,121,0.0015,1.6,vv_0p00150_wtip_1p60000,vv_0p00150_wtip_1p60000\vv_0p00150_wtip_1p60000.vsp3,vv_0p00150_wtip_1p60000\vv_0p00150_wtip_1p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_1p60000\vv_0p00150_wtip_1p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_1p60000\vv_0p00150_wtip_1p60000_deflection.csv,4,183.55571809998946,0.16644170001382008,0.2727710999897681,0.272,183.11244689999148,183.112,0.0007862000493332744,183.55490539997118,184.0525969999726
vv_0p00150_wtip_1p80000,21,121,0.0015,1.8,vv_0p00150_wtip_1p80000,vv_0p00150_wtip_1p80000\vv_0p00150_wtip_1p80000.vsp3,vv_0p00150_wtip_1p80000\vv_0p00150_wtip_1p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_1p80000\vv_0p00150_wtip_1p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_1p80000\vv_0p00150_wtip_1p80000_deflection.csv,4,189.39700950001134,0.17045470001176,0.26942519994918257,0.269,188.95333140000002,188.954,0.0008503000135533512,189.3962235999643,189.8937768000178
vv_0p00150_wtip_2p00000,22,121,0.0015,2.0,vv_0p00150_wtip_2p00000,vv_0p00150_wtip_2p00000\vv_0p00150_wtip_2p00000.vsp3,vv_0p00150_wtip_2p00000\vv_0p00150_wtip_2p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00150_wtip_2p00000\vv_0p00150_wtip_2p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0015,0.0014999999999999998,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.403654485049834,0.6353380872022658,0.6353380872022658,0.6353380872022658,0.4,0.1614617940199336,0.16146179401993357,0.8,0.5082704697618127,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.83295106962051,5.914999999999999,0.08204893037948935,5.6899999999999995,5.6899999999999995,5.772048930379489,vv_0p00150_wtip_2p00000\vv_0p00150_wtip_2p00000_deflection.csv,4,197.412333699991,0.17383899999549612,0.2935666000121273,0.293,196.9411839999957,196.941,0.0008039000094868243,197.41146640002262,197.90395650005667
vv_0p00200_wtip_0p00000,23,121,0.002,0.0,vv_0p00200_wtip_0p00000,vv_0p00200_wtip_0p00000\vv_0p00200_wtip_0p00000.vsp3,vv_0p00200_wtip_0p00000\vv_0p00200_wtip_0p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_0p00000\vv_0p00200_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_0p00000\vv_0p00200_wtip_0p00000_deflection.csv,4,212.820997599978,0.17912810004781932,0.3029075000085868,0.303,212.33493870001985,212.335,0.0008494999492540956,212.8199600999942,213.26022480003303
